index,event,NClus,foundZ,MBDZ,calculated_centrality,MBD_charge_sum
102967,2969,6024,10.6,11.6835,0.00603522,1670.28
102971,2973,226,14.8,16.4953,0.694275,85.0628
102973,2975,45,8.6,11.3756,0.848012,27.1541
102976,2978,2492,-18.4,-19.5068,0.32664,556.939
102978,2980,3294,-10.2,-10.626,0.157365,994.759
102981,2983,1148,8.6,8.85095,0.413155,396.096
102982,2984,307,-10,-10.1121,0.707998,78.9601
102985,2987,6,0,2.86185,1,3.65384
102987,2989,59,13.6,11.5475,0.91021,13.1368
102989,2991,46,0.6,1.70417,0.935539,11.7827
102990,2992,740,-0.4,-0.846055,0.587117,169.227
102991,2993,4333,-3.4,-3.45711,0.110143,1164.35
102995,2997,2747,-7.8,-8.95332,0.232757,776.933
102996,2998,67,-6.2,-6.90485,0.888188,18.0761
102998,3000,82,8.2,9.39086,0.790501,41.2442
102999,3001,426,2.2,2.54237,0.636956,124.388
103004,3006,332,6.2,7.00146,0.664098,104.455
103005,3007,15,10.6,6.86358,0.935539,11.1564
103006,3008,3710,9.8,10.3278,0.161362,985.068
103009,3011,669,12.2,12.0318,0.600103,158.873
103010,3012,576,-14.8,-16.2138,0.549285,210.099
103012,3014,244,-11.8,-12.4312,0.670086,101.942
103015,3017,54,-13.6,-15.6643,0.803246,38.2002
103016,3018,38,-0.4,-2.61153,0.935539,9.54021
103018,3020,2,-10.2,-9.9803,0.965137,4.61102
103019,3021,2200,-7.6,-8.12788,0.305469,599.444
103020,3022,3681,-15.6,-16.7893,0.160094,988.457
103022,3024,12,-21.6,-23.0445,0.91021,12.4328
103029,3031,135,8.6,9.03938,0.723664,71.1895
103030,3032,4074,7.2,0.588049,0.157365,994.205
103032,3034,5167,-21.6,-23.0368,0.0322788,1495.33
103033,3035,429,-23.4,-24.7794,0.647181,117.388
103035,3037,4,0,-15.0241,0.888188,17.1814
103036,3038,2082,5.8,6.09642,0.322675,564.275
103037,3039,1698,1,0.953127,0.328582,551.583
103039,3041,479,-5.4,-6.04014,0.583073,174.399
103040,3042,4266,-2.2,-2.12521,0.118698,1132.5
103041,3043,1898,-15.8,-17.4912,0.361102,488.995
103042,3044,5071,3.4,3.99744,0.0692766,1328.15
103043,3045,3467,-2.8,-3.19633,0.208038,843.182
103044,3046,2469,6,5.79404,0.279594,660.441
103046,3048,1469,4.8,5.60859,0.420025,386.885
103051,3053,3817,-3.8,-4.07442,0.119597,1126.36
103053,3055,1464,-13.6,-14.4282,0.358742,493.159
103054,3056,2001,1.4,1.45771,0.352354,504.889
103055,3057,2495,-4,-4.48017,0.250333,733.852
103059,3061,229,3.6,4.99529,0.731866,66.8625
103060,3062,53,7.4,10.5795,0.91021,15.232
103063,3065,3265,5,4.99077,0.185663,908.565
103064,3066,6595,-5,-4.77486,0.0213801,1549.24
103066,3068,0,0,-0.924038,1,2.54928
103067,3069,3653,-10,-10.7277,0.194973,881.328
103070,3072,223,-6.4,-6.40962,0.658432,110.687
103072,3074,27,-18.2,-19.6626,0.848012,26.4718
103075,3077,40,-4.8,-9.1909,0.888188,17.2531
103077,3079,2,0,5.06953,1,1.02306
103078,3080,3559,2.2,2.87412,0.136434,1066.04
103079,3081,3507,6.4,6.61481,0.186867,904.358
103088,3090,383,1.8,2.0539,0.609043,150.762
103089,3091,56,0.6,1.28805,0.91021,14.658
103090,3092,36,3.2,0.049593,0.831945,31.1315
103091,3093,2858,11.8,12.5146,0.209579,840.452
103092,3094,110,8.6,9.33792,0.790501,43.2922
103095,3097,63,-6,-4.83794,0.848012,26.393
103096,3098,1341,4.8,4.79307,0.420025,387.202
103097,3099,1071,-13.4,-14.4305,0.493523,273.511
103100,3102,868,-15.8,-17.0831,0.503347,262.172
103101,3103,989,6.2,6.73383,0.487697,282.906
103102,3104,633,-31,-32.7322,0.538274,223.054
103103,3105,1397,-1,-1.28731,0.391438,432.023
103104,3106,2342,-16.8,-18.09,0.300188,612.903
103106,3108,1239,-12.4,-13.3747,0.459511,319.604
103108,3110,6233,-18.6,-18.761,0.0447505,1435.65
103109,3111,545,-10,-10.7556,0.591323,164.635
103110,3112,1527,-1.6,-1.91527,0.415563,391.775
103113,3115,90,2.6,-3.31195,0.866583,20.1657
103114,3116,5620,-3.6,-3.14741,0.0485546,1419.34
103115,3117,439,-15.2,-16.17,0.574951,179.734
103119,3121,2944,3,3.29921,0.187991,898.848
103124,3126,4436,-11.4,-11.9156,0.129725,1089.9
103125,3127,1930,-3.6,-3.75797,0.348405,514.776
103127,3129,3345,-12.6,-13.0505,0.229852,785.822
103129,3131,742,-20.8,-22.0276,0.50622,258.584
103130,3132,1303,-19.2,-19.9783,0.362996,483.868
103131,3133,139,5.6,5.86431,0.768126,48.0654
103132,3134,2582,-15.8,-17.0498,0.229852,786.075
103133,3135,291,-20.2,-20.9953,0.670086,99.8255
103134,3136,4676,5.8,6.09861,0.0884898,1245.8
103135,3137,3085,3.2,3.28039,0.175134,938.795
103136,3138,88,-4.8,-3.91864,0.831945,29.9153
103138,3140,71,-5.6,-6.12628,0.888188,17.906
103139,3141,2606,-6.6,-7.3994,0.240686,755.965
103140,3142,26,-4.6,-5.59366,0.935539,10.3602
103142,3144,3963,-7.6,-8.58488,0.196803,876.258
103143,3145,1356,3.6,4.26118,0.431598,366.448
103144,3146,3298,4.4,4.31761,0.219531,811.445
103145,3147,1837,14.6,15.328,0.263094,701.763
103146,3148,66,5.8,4.39288,0.675591,95.8754
103147,3149,5110,8,8.82312,0.0447505,1434.32
103149,3151,3460,-17.4,-18.195,0.157365,996.967
103151,3153,3051,-5.4,-5.94043,0.237588,766.332
103152,3154,957,12.8,12.5694,0.422497,380.74
103155,3157,1362,10.4,10.6922,0.365002,479.779
103157,3159,1297,-9.4,-10.0733,0.413155,399.169
103158,3160,6194,-19.2,-19.503,0.0189564,1567.53
103159,3161,58,12.6,12.8933,0.888188,17.6246
103162,3164,14,0,5.55496,0.888188,17.5919
103163,3165,240,-10,-10.4985,0.694275,85.5909
103165,3167,4334,-12.4,-12.6247,0.0912345,1235.61
103166,3168,191,-0.4,-0.124719,0.707998,78.5198
103168,3170,1501,5.6,5.81937,0.446558,339.707
103169,3171,31,19.4,3.10441,0.965137,5.97795
103170,3172,367,3.8,3.68882,0.670086,102.21
103171,3173,760,1,1.66973,0.591323,166.697
103173,3175,4,-8.6,-11.1034,0.965137,5.78078
103174,3176,4333,4.8,5.26431,0.117382,1136.76
103177,3179,1322,-16.2,-17.285,0.446558,340.894
103178,3180,235,14,14.3698,0.758286,51.994
103179,3181,1901,-16,-17.1405,0.330476,550.152
103181,3183,3994,-9.8,-10.6209,0.172228,947.775
103183,3185,932,3,3.56828,0.545641,211.968
103184,3186,2867,-6.2,-6.56967,0.256657,716.96
103185,3187,0,0,-2.79972,0.935539,11.5172
103189,3191,71,5.4,6.25003,0.790501,43.4822
103193,3195,54,-8.4,-8.43295,0.790501,40.5828
103194,3196,0,0,-5.66805,0.965137,4.05568
103195,3197,426,-10,-10.24,0.675591,98.0247
103196,3198,2565,-22.6,-24.7221,0.225197,795.367
103201,3203,2960,-25.8,-27.0865,0.25502,718.777
103202,3204,5327,3.8,3.9819,0.0632253,1355.44
103203,3205,440,-7.8,-9.00526,0.609043,150.613
103206,3208,758,-20.8,-22.902,0.509623,254.992
103207,3209,2178,-0.4,-0.458749,0.301809,609.535
103208,3210,1520,-13.4,-14.5626,0.305469,599.53
103209,3211,4810,-2,-1.52856,0.0586026,1376.59
103210,3212,5396,2.2,2.70728,0.0615078,1362.66
103212,3214,3696,-14,-14.9272,0.132983,1079.95
103215,3217,1457,-10.6,-11.1284,0.424728,377.544
103216,3218,10,0,-12.9928,0.91021,14.3656
103217,3219,2973,-18,-18.907,0.239129,759.12
103220,3222,1578,-13.6,-14.4973,0.401037,418.761
103222,3224,0,0,-2.07801,1,1.32592
103230,3232,28,1,0.378327,0.965137,4.62976
103231,3233,5312,-13,-13.3761,0.082278,1271.82
103233,3235,25,-11,-11.2392,0.831945,28.1439
103234,3236,280,3.6,4.15106,0.604501,152.951
103235,3237,301,-21.8,-21.27,0.694275,85.7312
103236,3238,534,-6.2,5.63283,0.587117,168.855
103240,3242,3504,-15.2,-16.3297,0.175134,941.321
103241,3243,4051,2.4,2.19533,0.125295,1107.12
103242,3244,2245,-13.2,-14.3274,0.261328,704.857
103243,3245,1887,0.8,0.846401,0.373349,466.369
103244,3246,67,12,13.7052,0.831945,31.806
103245,3247,193,8.4,9.31489,0.723664,70.5727
103246,3248,5402,3.8,4.01295,0.0189564,1568.52
103249,3251,320,-6.4,-6.62679,0.632606,130.009
103250,3252,1158,-4.2,-4.04061,0.50622,259.445
103252,3254,70,-4.2,-5.03422,0.817226,31.9605
103253,3255,43,-1.4,0.1606,0.831945,30.8768
103256,3258,7082,6,6.91119,0.000706249,1789.5
103258,3260,2631,-1,-1.07796,0.219531,811.239
103261,3263,5428,-4.6,-4.81281,0.062198,1358.26
103262,3264,7240,-5.4,-5.1821,0.0200318,1560.29
103264,3266,5886,3.4,4.12337,0.0765477,1296.18
103265,3267,1266,-7.2,-8.15185,0.431598,366.915
103266,3268,4157,5.8,6.0552,0.132983,1080.82
103267,3269,86,6.4,6.04702,0.91021,15.0084
103268,3270,655,-5,-5.23508,0.519703,240.866
103272,3274,0,0,12.1288,0.965137,6.51314
103274,3276,645,6.2,5.59043,0.570874,187.604
103276,3278,109,4,3.88352,0.707998,76.7144
103277,3279,5077,1.2,1.64469,0.0477039,1425.15
103279,3281,31,-4,-2.53449,0.965137,4.63073
103285,3287,4551,-24,-25.9922,0.062198,1357.49
103287,3289,4267,-1.4,-1.57537,0.160094,989.072
103288,3290,2656,-6.4,-6.69318,0.235823,767.534
103292,3294,2372,-3,-3.3226,0.271199,682.596
103296,3298,3408,-14.2,-15.6323,0.17905,929.714
103298,3300,648,3.6,3.60927,0.566925,188.422
103300,3302,466,-2.8,-2.47921,0.55288,204.068
103301,3303,245,-7,-6.50611,0.62747,132.562
103302,3304,0,0,12.789,1,2.75977
103304,3306,830,-4,-4.82093,0.441389,348.626
103310,3312,1925,-12.6,-13.779,0.301809,608.909
103313,3315,2792,-7.4,-8.34851,0.274618,672.088
103314,3316,2760,-2.2,-2.60895,0.235823,766.641
103315,3317,5777,-12.6,-13.0749,0.0532415,1398.43
103316,3318,4,0,9.08123,1,3.72575
103318,3320,138,3.4,3.42869,0.803246,36.2896
103320,3322,288,-12.2,-12.5294,0.731866,66.4241
103323,3325,0,0,2.57455,1,1.6738
103324,3326,624,-8.6,-10.0988,0.587117,170.576
103328,3330,104,-8.6,-10.2331,0.758286,54.9179
103329,3331,1286,-1.2,-1.21639,0.448901,336.129
103330,3332,317,23.2,24.5639,0.675591,95.9061
103331,3333,344,-15.8,-17.7465,0.652718,112.481
103332,3334,3470,-3.4,-3.79931,0.119597,1127.51
103333,3335,123,-1.2,-0.856062,0.803246,37.596
103334,3336,396,-6.8,-7.33302,0.578931,177.118
103335,3337,5143,5.4,5.88764,0.0700631,1324.73
103336,3338,70,-1,-0.328454,0.888188,16.5406
103337,3339,109,-1.6,-1.61303,0.848012,24.2549
103338,3340,1182,-6.8,-7.78212,0.358742,491.406
103340,3342,1906,-3.2,-3.58559,0.344585,520.765
103341,3343,0,0,-23.7382,0.935539,10.5168
103347,3349,269,-4.6,-5.07671,0.758286,53.4547
103348,3350,1541,-14.8,-16.208,0.322675,564.315
103349,3351,832,-12.2,-13.2058,0.436446,359.15
103350,3352,2421,-10.8,-11.0575,0.256657,715.805
103351,3353,162,-4.8,-3.31835,0.68145,94.3127
103352,3354,1,0,12.3624,0.935539,9.71778
103353,3355,3,0,5.10651,0.935539,9.7115
103354,3356,91,-8.6,-9.03117,0.831945,31.146
103356,3358,70,-9.6,-9.1004,0.803246,37.0073
103357,3359,19,-11.8,-9.4319,0.866583,20.7507
103358,3360,5917,-12.8,-13.0207,0.0330011,1490.83
103364,3366,147,-3.4,-3.50226,0.749635,59.6986
103367,3369,309,-3.6,-3.48512,0.641466,122.836
103368,3370,16,-20.6,-19.8219,0.935539,9.2268
103370,3372,247,-15,-16.0151,0.740389,62.7327
103371,3373,334,-9.2,-10.203,0.68145,94.6035
103372,3374,4095,-12.2,-12.865,0.145616,1036.95
103373,3375,530,-21.2,-19.2564,0.647181,116.928
103375,3377,79,6.2,5.18931,0.91021,14.3763
103376,3378,450,-12,-11.7517,0.62747,135.692
103377,3379,1,0,16.6731,0.91021,15.5462
103379,3381,1058,-6.4,-7.18158,0.398693,422.083
103380,3382,719,-3,-3.64286,0.481934,287.432
103381,3383,5678,-1.8,-2.06037,0.0649909,1345.45
103385,3387,3167,3,3.36301,0.168697,959.444
103386,3388,27,-5.4,-11.6622,0.866583,23.1659
103392,3394,3147,-18.2,-19.1568,0.194973,880.432
103395,3397,3370,7.6,8.50031,0.177638,932.735
103397,3399,4641,10.8,11.6395,0.0736746,1307.34
103399,3401,4346,5.2,4.99615,0.122823,1113.84
103400,3402,540,9.4,10.3016,0.583073,174.713
103401,3403,2409,-10.4,-10.8239,0.277684,666.418
103402,3404,0,0,1.87386,1,3.44971
103403,3405,115,1.8,1.44674,0.778334,45.7448
103404,3406,170,16.4,17.2994,0.758286,55.2846
103405,3407,0,0,0.232823,1,1.2586
103411,3413,17,-14,-8.50783,0.848012,26.7534
103418,3420,40,-1.4,-0.728217,0.866583,20.7752
103421,3423,79,-4.4,-4.18232,0.866583,23.0199
103422,3424,2926,-14,-14.6464,0.205213,852.778
103426,3428,356,4.4,4.79758,0.652718,113.752
103427,3429,68,-7,-8.28533,0.790501,42.0409
103429,3431,4187,-4.8,-4.78987,0.135295,1072.39
103432,3434,1492,-7.8,-9.17727,0.344585,522.756
103434,3436,241,-17.4,-19.3544,0.701,80.4006
103435,3437,384,9.8,11.0756,0.583073,174.719
103436,3438,4915,-4.2,-4.13504,0.118698,1132
103437,3439,39,-1,0.0998235,0.888188,17.5572
103438,3440,3290,0.6,0.785665,0.17905,928.847
103439,3441,233,-7.8,-8.90998,0.652718,111.985
103441,3443,1154,-11.2,-10.8353,0.417666,390.87
103442,3444,14,-9.2,-9.39842,0.935539,9.3323
103443,3445,1804,6,6.23158,0.298567,615.998
103445,3447,3813,-15.6,-16.7965,0.115696,1144.92
103446,3448,5864,-0.4,0.22738,0.0675431,1334.92
103447,3449,3,0,-9.75568,0.965137,5.19821
103448,3450,6211,-3.6,-3.66602,0.0200318,1557.11
103449,3451,999,0.2,-0.904466,0.438869,354.497
103450,3452,4153,5.4,5.31143,0.128569,1096.06
103451,3453,0,0,6.67298,0.604501,153.37
103452,3454,3042,-6.4,-6.78819,0.196803,875.797
103454,3456,109,-3,-3.7697,0.701,80.3868
103455,3457,4,0,-9.14557,1,2.98853
103456,3458,2641,5,5.24673,0.263094,699.43
103458,3460,694,7.2,7.98467,0.530601,230.703
103459,3461,90,-14,-16.7778,0.866583,23.5486
103460,3462,6862,-5.8,-5.33772,0.00274474,1724.28
103464,3466,35,2.8,2.29687,0.831945,29.7286
103466,3468,1626,-2.2,-2.66569,0.382225,449.321
103469,3471,76,8.4,8.49179,0.749635,56.3979
103470,3472,4133,9,9.89736,0.0994366,1205.26
103471,3473,122,-12.6,-15.7725,0.636956,125.966
103472,3474,157,-11,-10.1091,0.687036,88.2675
103473,3475,2731,0.6,0.234532,0.256657,717.614
103474,3476,3231,-19.4,-20.2448,0.160094,988.045
103476,3478,395,4.8,5.25861,0.670086,101.802
103477,3479,1641,1.8,1.65625,0.340428,528.726
103480,3482,36,-11.8,-11.1548,0.831945,31.1425
103481,3483,4939,1,1.02458,0.0774305,1292.05
103489,3491,1964,-22.6,-24.4631,0.284715,647.059
103490,3492,4817,-3.4,-3.54389,0.0765477,1295.95
103491,3493,859,17.6,18.7465,0.509623,252.211
103492,3494,61,8.8,7.96094,0.749635,56.592
103493,3495,4147,-6.4,-6.64146,0.151619,1016.33
103494,3496,322,1.4,2.43246,0.613602,143.888
103497,3499,4611,-4,-3.82332,0.105857,1181.63
103499,3501,554,-7.4,-8.56331,0.613602,144.494
103500,3502,3461,-22.2,-22.9355,0.120752,1125.4
103501,3503,225,-7.8,-9.09102,0.652718,113.559
103502,3504,4096,-5.4,-5.37784,0.113465,1153.35
103503,3505,6819,5.4,6.28746,0.00296945,1717.94
103505,3507,4989,-7.2,-7.91869,0.117382,1134.42
103507,3509,2439,5.6,5.86885,0.272837,677.057
103508,3510,18,12.2,15.6294,0.817226,32.9528
103509,3511,1755,-7.8,-8.83139,0.258327,710.803
103510,3512,718,18,19.1368,0.595801,160.266
103511,3513,2563,-7.2,-7.95517,0.232757,775.485
103512,3514,93,6.2,6.8196,0.768126,50.3649
103514,3516,78,-12.2,-5.3296,0.965137,7.61125
103516,3518,35,-0.4,2.10674,0.888188,16.4767
103518,3520,4506,-6.2,-6.56218,0.146659,1033.2
103519,3521,3385,7,7.30345,0.209579,841.471
103520,3522,1339,-14,-14.7926,0.420025,386.18
103522,3524,153,-8.4,-8.52392,0.701,81.3908
103529,3531,0,0,-27.0394,1,3.67431
103530,3532,371,0.4,1.18582,0.664098,106.215
103531,3533,1074,-4.6,-5.00938,0.431598,363.333
103532,3534,3467,-3.4,-3.78197,0.187991,899.207
103533,3535,1396,-10.4,-10.843,0.444054,343.581
103535,3537,1288,-6.4,-6.57493,0.396302,423.691
103536,3538,83,-1.2,1.06577,0.935539,10.6869
103538,3540,110,-6.4,-5.27589,0.831945,28.9497
103539,3541,750,-20.2,-21.4443,0.448901,335.484
103540,3542,69,-12.8,-13.3542,0.768126,49.2326
103542,3544,721,-14.4,-15.7881,0.545641,211.986
103543,3545,533,11.8,12.3484,0.670086,102.265
103545,3547,301,-4.6,-3.92054,0.664098,107.539
103547,3549,760,-13,-14.2488,0.473379,301.682
103548,3550,670,9.2,9.50122,0.559654,198.2
103549,3551,1,0,3.99836,1,1.49315
103551,3553,109,-7.8,-7.25955,0.790501,43.2146
103553,3555,3739,-3.6,-4.05445,0.176305,935.704
103555,3557,1017,-6.2,-6.7306,0.50012,265.161
103556,3558,4804,-2.2,-2.19403,0.0912345,1235.55
103558,3560,3211,-18.6,-19.2062,0.127462,1099.63
103559,3561,0,0,-15.0712,0.225197,796.222
103560,3562,3158,-2.2,-2.18387,0.215342,824.528
103562,3564,281,-13,-13.785,0.707998,78.3447
103563,3565,113,-8.2,-10.2688,0.866583,23.9139
103564,3566,392,8.8,10.0576,0.715478,73.0191
103565,3567,4,0,5.31035,0.91021,14.3534
103568,3570,129,-4.2,-3.9969,0.749635,59.4338
103570,3572,854,-8.4,-9.04571,0.481934,288.168
103571,3573,268,7.2,6.87752,0.731866,65.1994
103572,3574,1886,-7,-7.2352,0.377843,456.81
103573,3575,345,-10.4,-11.3881,0.647181,118.471
103575,3577,749,4.8,4.77336,0.52325,235.631
103576,3578,18,-8.8,-8.99721,0.935539,11.1997
103577,3579,5640,-3.4,-3.43558,0.0710743,1320.17
103578,3580,33,-3.6,-3.6046,0.768126,49.1262
103579,3581,320,-19,-18.8981,0.664098,106.202
103580,3582,3477,-1.8,-1.64465,0.159002,990.201
103581,3583,488,5.6,5.9711,0.622622,138.112
103584,3586,489,1.8,2.61334,0.641466,123.682
103586,3588,22,8.6,16.6501,0.935539,10.8043
103588,3590,1162,-7.8,-8.53783,0.382225,449.373
103589,3591,1994,4.6,4.99118,0.433894,361.3
103591,3593,23,-13.2,-14.4821,1,3.71237
103594,3596,2,0,-4.21082,1,3.80625
103598,3600,1247,-4.6,-4.42845,0.446558,342.912
103600,3602,3958,-13,-14.0348,0.167493,965.477
103601,3603,1561,-6,-5.63159,0.32083,570.154
103602,3604,72,6.4,5.75478,0.91021,13.9912
103603,3605,416,-12.2,-12.6221,0.636956,125.815
103606,3608,1416,18,19.0707,0.32664,555.553
103609,3611,388,-3.6,-4.05219,0.675591,97.7762
103611,3613,2224,-6.6,-7.44123,0.316913,575.688
103612,3614,511,14.4,14.8538,0.658432,111.602
103613,3615,474,-8,-8.46536,0.632606,131.18
103614,3616,4200,-8.6,-9.31524,0.104653,1185.05
103615,3617,2747,-7.4,-7.79575,0.263094,700.15
103619,3621,621,-9.2,-9.80091,0.566925,187.913
103621,3623,595,8.8,9.83973,0.595801,162.346
103623,3625,2116,12.2,6.90471,0.723664,68.6278
103624,3626,44,-9.6,-9.8144,0.91021,15.51
103625,3627,980,-14.8,-17.0165,0.413155,396.778
103626,3628,1877,8,8.6213,0.32083,567.546
103628,3630,6,-4.8,-6.2421,0.935539,8.06534
103629,3631,645,2,2.71064,0.534181,224.393
103635,3637,179,2.6,3.51979,0.731866,65.0755
103637,3639,420,-6.6,-6.9721,0.587117,169.846
103638,3640,1217,4.4,4.4333,0.420025,383.303
103642,3644,0,0,-12.8029,1,1.39601
103644,3646,0,0,-37.8793,0.965137,4.61838
103645,3647,477,-3.8,-3.71,0.595801,162.544
103648,3650,3515,-8.6,-9.61029,0.18332,914.356
103649,3651,1104,-4.4,-4.42297,0.446558,341.502
103654,3656,761,-2.4,-2.16874,0.541805,219.081
103656,3658,2468,-8,-8.47627,0.263094,700.86
103657,3659,269,-26,-27.78,0.675591,97.7006
103659,3661,848,-10.4,-10.0907,0.451646,332.385
103660,3662,6146,6.2,6.67187,0.0408501,1454.11
103661,3663,4493,-26.6,-28.2983,0.0710743,1318.38
103662,3664,2372,-7,-7.86393,0.271199,682.062
103665,3667,486,-4.2,-4.4285,0.658432,110.276
103666,3668,202,17.8,17.1113,0.715478,75.5918
103667,3669,4948,-13.6,-13.9469,0.0902393,1241.51
103669,3671,0,0,1.90388,1,1.38392
103673,3675,1908,-6.2,-6.90365,0.373349,465.939
103674,3676,60,13.6,13.5693,0.866583,20.3761
103675,3677,734,7.4,7.92455,0.509623,253.826
103676,3678,6,-5.4,-4.24675,0.888188,18.7824
103678,3680,523,4.4,4.74579,0.530601,230.757
103679,3681,1813,-10.6,-11.11,0.346463,517.951
103680,3682,357,6.2,5.52728,0.636956,124.578
103681,3683,0,0,-7.02739,0.888188,19.5997
103682,3684,195,10.4,9.65655,0.707998,79.0654
103683,3685,61,-9.6,-9.17536,0.831945,31.0744
103686,3688,8,-17.8,7.43526,1,3.66978
103687,3689,2187,9.8,10.0843,0.40566,407.865
103690,3692,204,-0.8,-1.32743,0.758286,54.8802
103693,3695,6295,-7.6,-8.10242,0.0408501,1454.31
103694,3696,121,1,0.312957,0.935539,9.39984
103695,3697,36,-0.2,-0.680649,0.866583,22.7298
103696,3698,88,-9.4,-12.0083,0.740389,61.5177
103697,3699,318,-10,-10.716,0.707998,77.1774
103698,3700,181,7.2,8.65403,0.694275,84.613
103702,3704,261,2.8,3.98944,0.658432,108.903
103703,3705,5999,-8,-8.44932,0.0683938,1330.93
103704,3706,972,-7.6,-8.09859,0.545641,214.347
103705,3707,80,-7.6,-7.4015,0.778334,45.069
103706,3708,611,-3,-3.43511,0.574951,182.669
103708,3710,3454,5.2,5.38143,0.149227,1025.24
103710,3712,60,6.6,4.83725,0.848012,24.6404
103711,3713,7286,-4.2,-4.02437,0.00760822,1651.39
103714,3716,160,10.2,10.9117,0.740389,61.9581
103717,3719,976,1.2,1.414,0.493523,273.092
103719,3721,0,0,-1.20792,0.935539,11.3281
103720,3722,477,11.2,11.6324,0.545641,214.476
103721,3723,183,-11.4,-13.6356,0.740389,61.5996
103722,3724,15,20.8,20.0603,0.935539,10.8659
103725,3727,107,17.6,19.1196,0.731866,65.8095
103726,3728,343,-6,-5.76934,0.62747,133.97
103728,3730,1203,-2.2,-2.74332,0.433894,363.086
103729,3731,4856,-5.2,-5.27519,0.100368,1200.02
103732,3734,478,3.2,2.96202,0.675591,99.5831
103733,3735,96,0.4,2.06681,0.91021,12.6772
103736,3738,338,-7,-6.74346,0.541805,218.606
103737,3739,101,-7.6,-9.36181,0.866583,22.0372
103738,3740,2155,-0.6,-1.29659,0.247043,739.549
103739,3741,5903,-6.6,-6.34416,0.0372707,1471.33
103740,3742,5126,0.6,0.717642,0.0774305,1290.09
103742,3744,161,-18.8,-19.1799,0.707998,79.2608
103743,3745,4585,5.6,5.75267,0.131747,1083.47
103744,3746,2,0,-24.8581,1,2.33547
103747,3749,1,0,25.4253,1,1.74407
103748,3750,1027,-15.4,-16.752,0.451646,333.65
103749,3751,61,-6.8,-4.03345,0.935539,9.01852
103750,3752,4809,-6.2,-6.52562,0.0921013,1230.79
103751,3753,1272,2.4,1.97812,0.396302,423.586
103757,3759,751,-1.8,-2.13677,0.50622,259.322
103758,3760,1998,-13,-13.3368,0.288262,640.236
103760,3762,3296,-5.4,-5.46569,0.177638,933.089
103761,3763,2371,-11.8,-12.8527,0.226786,791.317
103762,3764,1359,-19.2,-20.0906,0.403445,414.998
103764,3766,4815,-4.4,-4.42794,0.126338,1101.91
103766,3768,5537,-18.4,-18.3755,0.033932,1488.75
103767,3769,562,-1.6,-1.84259,0.583073,174.219
103769,3771,0,0,-8.30318,1,1.16867
103771,3773,828,-28.2,-29.5438,0.441389,347.703
103772,3774,1052,-15.4,-16.5514,0.496942,270.679
103773,3775,316,-9.6,-10.154,0.647181,117.133
103777,3779,3311,-1.8,-2.44364,0.186867,905.276
103778,3780,5023,6.4,6.78084,0.0641402,1349.32
103779,3781,2041,-2,-2.14758,0.334104,540.993
103781,3783,2045,-13.2,-14.2817,0.282981,654.407
103783,3785,40,-10,-6.66442,0.888188,17.3418
103785,3787,45,1.08247e-15,2.37251,0.888188,18.1496
103786,3788,24,-1,1.79792,0.91021,13.4097
103787,3789,2127,-24.2,-25.7865,0.279594,662.548
103788,3790,27,-4.8,-8.82582,0.866583,21.309
103789,3791,108,14.2,13.5438,0.866583,23.8692
103790,3792,1652,4.4,4.38801,0.332226,546.148
103791,3793,1077,-11.4,-12.1485,0.403445,412.544
103792,3794,5970,-6.8,-6.93227,0.0477039,1424.89
103794,3796,75,-0.4,2.29298,0.803246,37.4786
103795,3797,509,-16.2,-16.9818,0.545641,214.278
103796,3798,246,-8.4,-8.78115,0.731866,67.5383
103797,3799,1,0,-0.0388646,0.935539,7.99986
103798,3800,5629,-6.2,-6.16227,0.0408501,1455.75
103802,3804,273,-5.6,-6.39423,0.749635,58.7994
103803,3805,3889,2.6,2.49168,0.155118,1002.33
103804,3806,76,-15,-14.4274,0.778334,44.7799
103805,3807,1164,-9.8,-10.7659,0.444054,346.9
