index,event,NClus,foundZ,trueZ,chargeSum,centrality
72727,2727,451,nan,3.62067,137.516,nan
72729,2729,1569,nan,1.92197,487.074,nan
72731,2731,6765,nan,9.27579,1625.08,nan
72732,2732,5855,nan,-9.87298,1470.82,nan
72733,2733,42,nan,5.915,20.4951,nan
72734,2734,212,nan,-5.63209,36.7684,nan
72735,2735,257,nan,-3.43975,54.9957,nan
72736,2736,2086,nan,-1.79694,534.879,nan
72737,2737,1093,nan,5.89705,316.022,nan
72740,2740,5119,nan,-9.1498,1251.15,nan
72742,2742,1386,nan,3.49898,389.766,nan
72743,2743,24,nan,-6.68804,8.51779,nan
72744,2744,71,nan,-3.7011,21.4461,nan
72745,2745,1664,nan,-31.1136,654.329,nan
72747,2747,1953,nan,3.68359,594.928,nan
72749,2749,132,nan,-0.41085,80.7998,nan
72750,2750,6395,nan,6.36074,1611.48,nan
72751,2751,449,nan,-10.5819,110.494,nan
72752,2752,1300,nan,0.970745,411.498,nan
72753,2753,162,nan,-6.50574,93.3023,nan
72756,2756,275,nan,-13.1281,76.6645,nan
72760,2760,4794,nan,-10.777,1247.48,nan
72761,2761,637,nan,-4.33588,134.953,nan
72764,2764,992,nan,-29.1583,350.763,nan
72766,2766,880,nan,-13.6534,305.947,nan
72768,2768,42,nan,-13.0985,54.3438,nan
72770,2770,3971,nan,-9.98415,1148.18,nan
72771,2771,2684,nan,-5.81917,682.167,nan
72772,2772,2195,nan,3.02143,646.216,nan
72773,2773,1626,nan,3.33033,389.14,nan
72775,2775,3582,nan,8.4831,942.837,nan
72777,2777,15,nan,-11.7126,7.32519,nan
72779,2779,858,nan,-7.78829,309.676,nan
72781,2781,2768,nan,-17.8346,722.596,nan
72782,2782,674,nan,11.1841,270.84,nan
72783,2783,995,nan,12.5996,337.413,nan
72784,2784,3487,nan,-16.1094,965.035,nan
72785,2785,3144,nan,-6.35589,981.964,nan
72786,2786,902,nan,-4.92006,254.806,nan
72788,2788,5366,nan,-2.18778,1327.7,nan
72789,2789,1277,nan,-5.39019,285.249,nan
72790,2790,2766,nan,-22.2804,645.613,nan
72792,2792,2516,nan,11.3752,617.193,nan
72793,2793,1,nan,5.51545,9.98865,nan
72795,2795,855,nan,5.32214,332.074,nan
72796,2796,3818,nan,6.86839,1019.5,nan
72797,2797,600,nan,3.33017,327.597,nan
72798,2798,1361,nan,6.52798,461.346,nan
72799,2799,1694,nan,-1.42163,495.002,nan
72802,2802,3198,nan,-19.3862,813.503,nan
72803,2803,1055,nan,20.787,412.633,nan
72804,2804,4100,nan,1.52263,1010.57,nan
72806,2806,33,nan,-19.6585,40.6602,nan
72807,2807,1834,nan,0.903174,516.586,nan
72808,2808,569,nan,-6.08891,198.439,nan
72809,2809,1028,nan,-14.4361,258.974,nan
72812,2812,2647,nan,-38.4136,948.344,nan
72813,2813,1,nan,-18.1802,19.115,nan
72815,2815,2153,nan,5.94552,430.464,nan
72816,2816,88,nan,-17.0715,50.8411,nan
72819,2819,2265,nan,-13.0325,743.752,nan
72820,2820,2535,nan,-5.22044,577.794,nan
72822,2822,2386,nan,3.94855,684.782,nan
72823,2823,349,nan,-5.73649,89.0918,nan
72826,2826,2407,nan,-10.7299,661.284,nan
72829,2829,3280,nan,-16.1896,1079.74,nan
72830,2830,0,nan,-0.324422,991.161,nan
72832,2832,535,nan,-5.76996,269.39,nan
72833,2833,4759,nan,-4.29724,1219.73,nan
72835,2835,1,nan,-3.49189,13.238,nan
72836,2836,252,nan,2.98705,69.0968,nan
72840,2840,871,nan,-1.95571,334.554,nan
72841,2841,14,nan,12.7382,16.201,nan
72843,2843,3495,nan,-15.1069,896.1,nan
72844,2844,19,nan,-6.16242,10.9792,nan
72845,2845,4919,nan,-14.5862,1164.36,nan
72847,2847,1006,nan,-6.00612,316.176,nan
72848,2848,0,nan,15.5203,2.02207,nan
72849,2849,1399,nan,-17.8713,414.813,nan
72851,2851,2860,nan,-11.0992,714.09,nan
72852,2852,555,nan,9.42402,170.685,nan
72853,2853,58,nan,-2.26781,35.7878,nan
72855,2855,1526,nan,1.06199,422.245,nan
72857,2857,584,nan,19.7411,113.839,nan
72859,2859,221,nan,3.68783,64.3253,nan
72860,2860,661,nan,17.973,270.483,nan
72861,2861,211,nan,9.37395,51.9669,nan
72862,2862,3876,nan,-12.8264,1028.22,nan
72863,2863,80,nan,-8.88705,22.8801,nan
72864,2864,4609,nan,-15.4264,1194.47,nan
72866,2866,3370,nan,-4.3266,953.786,nan
72867,2867,1555,nan,-9.54219,562.303,nan
72868,2868,1489,nan,4.39522,488.381,nan
72873,2873,4163,nan,5.51987,1046.08,nan
72874,2874,3131,nan,-11.8676,959.61,nan
72875,2875,2747,nan,-5.76951,678.096,nan
72876,2876,6071,nan,15.4041,1568.76,nan
72877,2877,5710,nan,1.72634,1426.34,nan
72879,2879,45,nan,8.77322,54.8165,nan
72880,2880,2358,nan,-14.4967,663.562,nan
72881,2881,3528,nan,0.375506,944.94,nan
72883,2883,756,nan,-10.5305,210.164,nan
72884,2884,3717,nan,8.70706,1003.49,nan
72885,2885,2603,nan,15.6577,631.027,nan
72887,2887,172,nan,-3.75307,58.3235,nan
72888,2888,3564,nan,0.374678,989.47,nan
72889,2889,5554,nan,-3.29965,1432.16,nan
72893,2893,1766,nan,0.542774,476.284,nan
72894,2894,117,nan,2.77871,25.9757,nan
72895,2895,4036,nan,11.4101,1118.95,nan
72896,2896,1760,nan,2.03254,557.426,nan
72897,2897,225,nan,-13.2792,101.039,nan
72898,2898,3280,nan,4.98242,837.119,nan
72899,2899,2526,nan,-14.4367,758.659,nan
72900,2900,769,nan,-24.6234,240.732,nan
72904,2904,4593,nan,4.79201,1172.8,nan
72905,2905,669,nan,-5.24333,191.869,nan
72906,2906,195,nan,-6.92427,108.997,nan
72907,2907,7395,nan,-2.67909,1437.78,nan
72908,2908,4,nan,-11.2436,4.2285,nan
72909,2909,477,nan,-0.679451,84.221,nan
72911,2911,1613,nan,-3.58804,446.845,nan
72914,2914,3102,nan,-4.3794,808.884,nan
72917,2917,805,nan,-1.31685,248.778,nan
72918,2918,1978,nan,-0.645172,523.038,nan
72920,2920,2656,nan,-2.18421,676.285,nan
72923,2923,4466,nan,14.8888,1280.38,nan
72924,2924,0,nan,7.86976,4.46299,nan
72925,2925,5518,nan,10.3686,1403.19,nan
72926,2926,4033,nan,9.81126,1033.6,nan
72927,2927,106,nan,-3.37555,8.56204,nan
72928,2928,163,nan,-11.5779,56.5824,nan
72929,2929,1719,nan,8.25554,422.739,nan
72930,2930,3289,nan,0.107897,891.834,nan
72932,2932,4137,nan,-12.6863,1091.79,nan
72934,2934,329,nan,-6.79413,125.362,nan
72936,2936,140,nan,-11.6997,39.1076,nan
72939,2939,3654,nan,-7.45492,957.6,nan
72941,2941,63,nan,25.3741,39.6709,nan
72942,2942,288,nan,-12.3236,65.4162,nan
72944,2944,2356,nan,14.7786,702.834,nan
72945,2945,699,nan,6.34647,168.8,nan
72946,2946,192,nan,-2.15944,33.8508,nan
72947,2947,6,nan,4.13499,15.0651,nan
72948,2948,774,nan,18.342,335.301,nan
72951,2951,2668,nan,-5.51174,933.818,nan
72952,2952,1600,nan,-9.6259,390.226,nan
72954,2954,2439,nan,-14.3469,638.178,nan
72955,2955,2100,nan,10.1797,621.217,nan
72956,2956,7,nan,-4.37855,1.86401,nan
72957,2957,4420,nan,-19.6775,1150.98,nan
72959,2959,1868,nan,-18.1329,499.286,nan
72960,2960,266,nan,6.60589,97.8885,nan
72962,2962,2608,nan,-7.53897,606.473,nan
72963,2963,1714,nan,-10.0959,663.733,nan
72964,2964,486,nan,-7.49308,181.028,nan
72965,2965,68,nan,2.43663,37.5502,nan
72967,2967,580,nan,-15.2985,135.208,nan
72968,2968,100,nan,-8.59549,17.8468,nan
72969,2969,4778,nan,3.90126,1157.18,nan
72971,2971,570,nan,6.3748,213.186,nan
72975,2975,569,nan,-8.36929,122.105,nan
72976,2976,615,nan,-12.4149,218.799,nan
72977,2977,2562,nan,-4.79442,708.402,nan
72978,2978,5,nan,-14.7876,7.45718,nan
72979,2979,63,nan,-9.82031,30.1574,nan
72980,2980,901,nan,-5.41908,308.829,nan
72981,2981,1,nan,-15.3992,1.65127,nan
72983,2983,2011,nan,8.28654,654.211,nan
72984,2984,414,nan,-10.6324,144.5,nan
72986,2986,2142,nan,-1.88775,583.32,nan
72987,2987,917,nan,7.18555,277.191,nan
72988,2988,957,nan,6.67434,278.479,nan
72990,2990,1656,nan,2.34674,419.931,nan
72992,2992,614,nan,-9.49192,206.501,nan
72993,2993,4293,nan,-15.2137,1079.96,nan
72994,2994,1118,nan,1.96714,324.412,nan
72997,2997,109,nan,-4.6789,40.1469,nan
72998,2998,63,nan,13.6099,38.6015,nan
73002,3002,769,nan,9.78462,214.4,nan
73004,3004,5602,nan,4.5102,1465.38,nan
73006,3006,589,nan,-8.41909,208.794,nan
73008,3008,133,nan,-3.71774,37.14,nan
73010,3010,1348,nan,-2.34818,379.981,nan
73012,3012,1376,nan,3.63473,476.722,nan
73013,3013,89,nan,11.1581,55.2278,nan
73014,3014,2054,nan,-10.1019,433.335,nan
73015,3015,3,nan,-12.8205,2.97066,nan
73017,3017,472,nan,-14.4966,96.7209,nan
73019,3019,161,nan,-13.4429,66.0817,nan
73021,3021,2317,nan,3.46289,595.079,nan
73023,3023,5109,nan,-3.85561,1391.86,nan
73026,3026,0,nan,-5.32668,18.4035,nan
73027,3027,3138,nan,-10.6075,860.648,nan
73030,3030,826,nan,-7.93152,228.946,nan
73032,3032,1208,nan,-14.3046,293.31,nan
73037,3037,106,nan,6.71979,68.5088,nan
73040,3040,0,nan,2.79455,11.5262,nan
73043,3043,5073,nan,-8.56636,1423.39,nan
73044,3044,2001,nan,-13.7522,534.894,nan
73046,3046,2442,nan,-6.02662,643.066,nan
73048,3048,149,nan,-5.88126,29.0978,nan
73049,3049,1769,nan,9.65535,556.211,nan
73050,3050,47,nan,2.45982,48.8978,nan
73053,3053,4288,nan,-6.45802,1020.66,nan
73058,3058,4616,nan,-1.04764,1116.25,nan
73059,3059,18,nan,0.062756,15.5122,nan
73061,3061,0,nan,0.0596912,18.3236,nan
73062,3062,6963,nan,0.603816,1658.15,nan
73063,3063,1233,nan,-7.07302,376.067,nan
73065,3065,1942,nan,0.350273,694.622,nan
73068,3068,0,nan,-13.6993,5.49379,nan
73069,3069,2779,nan,1.63209,725.527,nan
73071,3071,224,nan,0.762593,145.183,nan
73074,3074,122,nan,8.64675,68.8322,nan
73075,3075,6207,nan,-6.5093,1589.42,nan
73076,3076,363,nan,22.5295,180.567,nan
73077,3077,9,nan,-12.4215,6.32546,nan
73080,3080,21,nan,-30.7116,28.0935,nan
73081,3081,891,nan,-10.832,192.877,nan
73082,3082,5574,nan,2.70044,1328.85,nan
73085,3085,15,nan,-7.64703,12.3011,nan
73086,3086,1344,nan,20.01,391.543,nan
73087,3087,1718,nan,-0.513288,571.338,nan
73088,3088,4,nan,-9.562,15.3354,nan
73089,3089,2923,nan,-11.0528,737.298,nan
73090,3090,3121,nan,-0.538205,787.645,nan
73091,3091,4458,nan,2.42055,1314.09,nan
73093,3093,41,nan,-7.81029,23.7138,nan
73094,3094,16,nan,-9.70116,19.7584,nan
73098,3098,3306,nan,-6.47596,759.478,nan
73099,3099,84,nan,14.7832,20.4836,nan
73101,3101,198,nan,-22.8032,48.812,nan
73102,3102,4077,nan,-7.16573,1060.19,nan
73103,3103,122,nan,-12.7035,36.8685,nan
73104,3104,75,nan,23.7488,38.4265,nan
73105,3105,866,nan,-10.3527,295.25,nan
73106,3106,4983,nan,-4.6591,1205.47,nan
73107,3107,6148,nan,-16.8292,1511.32,nan
73108,3108,1930,nan,-5.20182,542.221,nan
73109,3109,283,nan,-10.995,85.2781,nan
73112,3112,426,nan,-15.9559,106.538,nan
73114,3114,2398,nan,-4.04267,651.124,nan
73115,3115,302,nan,-1.27974,164.3,nan
73116,3116,25,nan,16.482,27.7956,nan
73119,3119,1444,nan,0.21509,494.497,nan
73125,3125,773,nan,9.45178,298.733,nan
73126,3126,1803,nan,-3.75782,468.272,nan
73128,3128,106,nan,-3.31668,81.3189,nan
73129,3129,525,nan,16.251,269.315,nan
73130,3130,2980,nan,1.61804,851.588,nan
73131,3131,55,nan,11.1599,15.4377,nan
73132,3132,55,nan,-5.76961,27.3801,nan
73133,3133,639,nan,-2.34572,209.698,nan
73134,3134,2781,nan,-0.702424,836.766,nan
73135,3135,4176,nan,6.11666,1163,nan
73136,3136,1038,nan,4.96901,397.431,nan
73137,3137,4854,nan,-3.35711,1242.93,nan
73138,3138,2880,nan,-7.10383,805.475,nan
73139,3139,563,nan,1.62597,200.708,nan
73140,3140,4608,nan,2.49902,1257.33,nan
73141,3141,695,nan,3.56442,203.303,nan
73143,3143,1026,nan,1.49976,301.089,nan
73144,3144,1014,nan,-27.1092,351.852,nan
73145,3145,4676,nan,8.39368,1348.17,nan
73146,3146,805,nan,-11.7999,273.998,nan
73150,3150,0,nan,-19.9634,1.141,nan
73151,3151,3707,nan,4.84163,994.474,nan
73152,3152,916,nan,2.79102,266.305,nan
73153,3153,108,nan,-1.39041,44.4038,nan
73155,3155,3532,nan,-0.636487,899.578,nan
73156,3156,138,nan,-0.804163,32.257,nan
73157,3157,91,nan,-5.53656,42.0633,nan
73159,3159,834,nan,-11.7035,237.818,nan
73160,3160,2130,nan,0.167828,543.776,nan
73161,3161,941,nan,8.66544,262.481,nan
73164,3164,2024,nan,-15.5769,674.191,nan
73165,3165,1291,nan,7.68256,433.342,nan
73166,3166,492,nan,-14.3231,149.833,nan
73169,3169,2377,nan,0.13332,498.73,nan
73170,3170,2790,nan,-4.92768,840.99,nan
73172,3172,528,nan,-0.680124,132.581,nan
73173,3173,398,nan,-12.0159,148.159,nan
73174,3174,9,nan,-6.09447,32.5284,nan
73175,3175,4572,nan,0.139879,1140.33,nan
73176,3176,5234,nan,0.842329,1372.9,nan
73177,3177,2823,nan,-6.85163,831.153,nan
73178,3178,2336,nan,-12.387,814.528,nan
73179,3179,1638,nan,-5.57365,471.354,nan
73182,3182,253,nan,-5.07981,122.402,nan
73184,3184,7,nan,-10.0536,2.47917,nan
73186,3186,314,nan,-4.45029,108.692,nan
73189,3189,169,nan,-12.4137,102.437,nan
73191,3191,61,nan,1.58424,20.0441,nan
73192,3192,3408,nan,1.39244,1106.38,nan
73194,3194,1516,nan,-14.8483,541.367,nan
73196,3196,0,nan,-13.3345,26.2077,nan
73198,3198,2139,nan,1.92391,589.283,nan
73200,3200,4412,nan,-2.40472,1099.84,nan
73201,3201,1040,nan,1.99779,257.872,nan
73202,3202,7,nan,7.25615,5.43577,nan
73203,3203,1669,nan,0.682196,500.194,nan
73206,3206,863,nan,-6.25748,303.458,nan
73208,3208,3115,nan,-19.2641,853.841,nan
73212,3212,1779,nan,-3.34023,397.212,nan
73217,3217,932,nan,-8.11249,314.203,nan
73220,3220,41,nan,-17.3216,4.39339,nan
73221,3221,7061,nan,-5.81176,1666.61,nan
73223,3223,361,nan,15.3581,103.004,nan
73224,3224,6,nan,3.84514,14.8278,nan
73228,3228,5910,nan,12.4948,1440.51,nan
73230,3230,117,nan,-4.39802,34.7823,nan
73231,3231,5294,nan,2.61797,1279.86,nan
73237,3237,2392,nan,2.76656,685.257,nan
73239,3239,246,nan,-5.33823,57.8422,nan
73242,3242,3872,nan,-4.57222,822.358,nan
73245,3245,369,nan,6.30843,152.337,nan
73247,3247,10,nan,16.7858,5.20318,nan
73248,3248,11,nan,-5.60291,27.6884,nan
73249,3249,2110,nan,-14.6798,656.817,nan
73250,3250,464,nan,8.66326,149.388,nan
73252,3252,534,nan,-3.36074,183.66,nan
73254,3254,2784,nan,-26.6861,939.743,nan
73255,3255,4333,nan,8.02271,1212.07,nan
73257,3257,970,nan,12.7364,411.842,nan
73258,3258,458,nan,-18.3245,171.138,nan
73262,3262,34,nan,-11.7822,11.5983,nan
73265,3265,5893,nan,-1.15641,1392.76,nan
73267,3267,372,nan,-1.68102,185.416,nan
73268,3268,2314,nan,-2.84451,36.6096,nan
73272,3272,1334,nan,10.3261,378.511,nan
73274,3274,4589,nan,-8.30715,1007.85,nan
73275,3275,637,nan,-1.49359,154.187,nan
73278,3278,1328,nan,-5.99188,357.005,nan
73279,3279,3531,nan,-7.85551,945.294,nan
73280,3280,2746,nan,-9.56437,733.658,nan
73283,3283,1211,nan,-1.08751,344.69,nan
73286,3286,295,nan,-9.05304,59.5167,nan
73287,3287,104,nan,-8.93567,43.8513,nan
73288,3288,3128,nan,9.74095,1126.28,nan
73289,3289,0,nan,-28.0377,7.37515,nan
73290,3290,2323,nan,-2.59966,520.401,nan
73291,3291,5825,nan,-16.6811,1353.25,nan
73292,3292,1673,nan,-9.46928,413.264,nan
73294,3294,1170,nan,-12.2035,324.749,nan
73299,3299,3186,nan,6.27203,902.422,nan
73300,3300,5789,nan,7.21359,1459.51,nan
73301,3301,483,nan,16.6089,74.2445,nan
73302,3302,5600,nan,-1.68538,1372.79,nan
73303,3303,1086,nan,17.1171,356.414,nan
73304,3304,737,nan,6.30864,156.097,nan
73305,3305,879,nan,-8.62728,222.93,nan
73307,3307,6844,nan,5.97771,1660.35,nan
73308,3308,249,nan,-10.717,74.5113,nan
73309,3309,6130,nan,-2.83286,1503.99,nan
73313,3313,1001,nan,-8.50152,282.7,nan
73316,3316,3888,nan,-6.76553,1040.79,nan
73317,3317,5659,nan,-5.95058,1413.17,nan
73319,3319,0,nan,-0.302758,1.48941,nan
73320,3320,508,nan,-13.9635,193.877,nan
73321,3321,1037,nan,4.41691,285.688,nan
73322,3322,14,nan,6.7108,15.0424,nan
73324,3324,4399,nan,-33.3692,1192.67,nan
73328,3328,4985,nan,13.7302,1266.75,nan
73329,3329,4422,nan,14.4931,1430.89,nan
73331,3331,6907,nan,-3.20158,1685.01,nan
73332,3332,69,nan,-17.3629,16.6799,nan
73335,3335,201,nan,6.92122,47.8503,nan
73336,3336,0,nan,-9.72874,1.77592,nan
73337,3337,326,nan,-13.9286,124,nan
73338,3338,727,nan,-6.65996,238.534,nan
73340,3340,737,nan,18.9532,250.844,nan
73342,3342,1029,nan,5.84317,302.203,nan
73343,3343,5024,nan,-5.41157,1270.29,nan
73344,3344,6751,nan,-4.55805,1648.13,nan
73346,3346,1,nan,25.3438,1.3912,nan
73351,3351,2948,nan,-1.80767,790.626,nan
73352,3352,312,nan,9.50642,149.92,nan
73353,3353,5567,nan,-38.5998,1287.51,nan
73354,3354,1319,nan,-14.9308,318.979,nan
73357,3357,2479,nan,2.4469,514.791,nan
73360,3360,6257,nan,-12.4268,1453.66,nan
73361,3361,704,nan,-13.5272,152.234,nan
73362,3362,917,nan,6.19228,294.36,nan
73363,3363,95,nan,6.5187,24.8288,nan
73364,3364,4308,nan,-4.95314,1117.35,nan
73367,3367,622,nan,-6.65819,166.309,nan
73369,3369,195,nan,-12.7177,82.968,nan
73372,3372,6797,nan,0.78658,1566.87,nan
73373,3373,931,nan,-15.4105,262.45,nan
73375,3375,1335,nan,-1.6581,385.002,nan
73376,3376,3878,nan,-2.86482,1142.89,nan
73377,3377,4435,nan,-14.2128,1174.51,nan
73379,3379,1330,nan,-6.94328,323.146,nan
73380,3380,6683,nan,-7.70505,1703.63,nan
73381,3381,125,nan,-15.3131,50.9886,nan
73383,3383,67,nan,-5.82155,13.7272,nan
73386,3386,5249,nan,-0.685477,1290.97,nan
73388,3388,686,nan,-16.2426,225.6,nan
73390,3390,2098,nan,11.8977,767.848,nan
73391,3391,507,nan,-8.75345,95.4219,nan
73393,3393,252,nan,0.174166,40.8713,nan
73394,3394,430,nan,-17.2109,234.867,nan
73395,3395,4852,nan,-1.27037,1440.97,nan
73396,3396,261,nan,18.0066,108.18,nan
73397,3397,2213,nan,-27.1655,846.192,nan
73399,3399,2196,nan,-14.4637,704.383,nan
73401,3401,1134,nan,-2.41867,272.293,nan
73403,3403,2328,nan,17.5492,709.3,nan
73405,3405,1350,nan,-10.2456,482.296,nan
73406,3406,3,nan,-16.6121,6.00525,nan
73407,3407,4976,nan,3.87399,1176.68,nan
73409,3409,126,nan,6.33313,94.7037,nan
73410,3410,402,nan,-14.7397,115.567,nan
73411,3411,4137,nan,-3.25213,1015.88,nan
73413,3413,0,nan,-0.971458,3.16871,nan
73414,3414,2152,nan,-17.7864,626.203,nan
73415,3415,357,nan,2.13363,105.779,nan
73418,3418,1994,nan,-11.6449,560.932,nan
73419,3419,4429,nan,-2.71355,1201.16,nan
73420,3420,1412,nan,1.68295,415.052,nan
73421,3421,2132,nan,1.46061,443.661,nan
73422,3422,273,nan,-24.4851,56.014,nan
73423,3423,42,nan,12.5469,14.6134,nan
73425,3425,876,nan,13.6165,311.422,nan
73427,3427,1749,nan,-10.1476,472.974,nan
73428,3428,472,nan,-3.89442,103.97,nan
73429,3429,50,nan,1.18823,11.6957,nan
73434,3434,177,nan,-3.69729,45.4628,nan
73435,3435,0,nan,2.68686,2.54186,nan
73437,3437,2994,nan,-4.13035,618.164,nan
73438,3438,1718,nan,-13.4494,624.135,nan
73441,3441,131,nan,-10.4564,63.9971,nan
73442,3442,1645,nan,-11.7697,426.965,nan
73445,3445,2368,nan,-22.0761,670.078,nan
73446,3446,2937,nan,-19.5745,817.456,nan
73448,3448,1604,nan,-1.28342,552.278,nan
73449,3449,1586,nan,13.9489,563.713,nan
73450,3450,4134,nan,-24.2286,1116.48,nan
73451,3451,126,nan,-14.8776,51.5613,nan
73453,3453,137,nan,-20.9743,11.1359,nan
73454,3454,7,nan,8.34343,25.6686,nan
73455,3455,2101,nan,-12.866,577.515,nan
73456,3456,7194,nan,-11.4602,1676.76,nan
73457,3457,243,nan,-4.8159,68.0922,nan
73459,3459,873,nan,2.13536,292.206,nan
73462,3462,43,nan,-5.44697,16.4302,nan
73463,3463,41,nan,-3.77445,25.2346,nan
73465,3465,103,nan,-10.849,41.3022,nan
73467,3467,2,nan,0.208803,5.19897,nan
73468,3468,1440,nan,-3.71938,558.036,nan
73471,3471,1444,nan,2.78254,402.121,nan
73472,3472,5743,nan,3.35597,1570.12,nan
73473,3473,814,nan,-5.36402,259.966,nan
73474,3474,375,nan,-14.4763,178.305,nan
73475,3475,36,nan,-13.1845,28.5878,nan
73477,3477,2943,nan,5.76876,740.691,nan
73478,3478,74,nan,-12.7633,83.8631,nan
73479,3479,264,nan,-1.12435,157.242,nan
73484,3484,5782,nan,4.44425,1461.67,nan
73486,3486,42,nan,-14.2625,17.6087,nan
73489,3489,23,nan,0.0881765,14.4735,nan
73490,3490,2814,nan,-23.8741,859.569,nan
73491,3491,223,nan,-17.0322,83.9103,nan
73495,3495,2,nan,-3.80687,2.14253,nan
73496,3496,3225,nan,2.67178,902.574,nan
73497,3497,2294,nan,1.23581,732.364,nan
73499,3499,745,nan,7.06922,239.1,nan
73500,3500,1263,nan,-1.34979,430.584,nan
73501,3501,4843,nan,4.75426,1273.26,nan
73502,3502,1071,nan,-23.0619,347.699,nan
73504,3504,2605,nan,-9.17259,700.2,nan
73507,3507,2612,nan,-0.221873,820.915,nan
73509,3509,2190,nan,7.82696,613.15,nan
73511,3511,363,nan,13.6202,193.767,nan
73512,3512,1295,nan,-12.5618,310.158,nan
73513,3513,924,nan,7.11748,293.426,nan
73515,3515,1015,nan,-2.55007,347.51,nan
73518,3518,19,nan,2.57107,24.8512,nan
73519,3519,2004,nan,-7.06519,486.162,nan
73524,3524,1954,nan,-8.59324,546.848,nan
73535,3535,7162,nan,-2.87488,1501.83,nan
73536,3536,148,nan,18.0229,93.2988,nan
73537,3537,5692,nan,7.25304,1481.91,nan
73541,3541,2902,nan,-9.34295,858.273,nan
73543,3543,0,nan,-12.0585,14.9748,nan
73544,3544,4388,nan,20.8748,1379.85,nan
73545,3545,4212,nan,-21.4459,923.273,nan
73547,3547,336,nan,1.70168,136.935,nan
73550,3550,6,nan,-6.6377,2.46495,nan
73551,3551,3446,nan,-18.7678,909.264,nan
73554,3554,1170,nan,-28.5866,525.454,nan
73559,3559,4798,nan,3.59865,1256.17,nan
73560,3560,1354,nan,-15.1316,406.095,nan
73564,3564,3129,nan,2.46181,860.328,nan
73565,3565,1217,nan,-9.05251,321.604,nan
73566,3566,1635,nan,-18.4998,499.64,nan
73567,3567,3,nan,-17.9946,2.21018,nan
73568,3568,46,nan,-26.8571,11.0876,nan
73570,3570,472,nan,-1.44857,167.514,nan
73573,3573,1131,nan,-2.38265,295.404,nan
73576,3576,1094,nan,-4.16649,342.377,nan
73579,3579,2225,nan,-4.79343,599.821,nan
73580,3580,907,nan,12.8651,400.707,nan
73582,3582,2689,nan,8.66613,994.053,nan
73587,3587,1717,nan,-0.0652362,388.427,nan
73588,3588,755,nan,6.66885,342.275,nan
73589,3589,234,nan,0.687282,39.074,nan
73590,3590,32,nan,-14.4827,4.86572,nan
73591,3591,2722,nan,-12.6652,669.143,nan
73593,3593,1107,nan,7.17633,340.04,nan
73594,3594,47,nan,7.33686,27.2783,nan
73599,3599,63,nan,10.7212,25.9718,nan
73602,3602,1116,nan,-12.1586,442.171,nan
73603,3603,59,nan,-1.33967,46.5982,nan
73605,3605,791,nan,7.26261,265.615,nan
73606,3606,1,nan,-13.1449,3.3189,nan
73607,3607,179,nan,5.16802,44.2607,nan
73608,3608,1046,nan,-12.6566,269.41,nan
73609,3609,1612,nan,-4.00505,511.277,nan
73611,3611,1015,nan,-5.75977,280.429,nan
73612,3612,64,nan,4.4639,25.8447,nan
73613,3613,1847,nan,-6.62146,572.244,nan
73617,3617,3,nan,-14.0791,25.4205,nan
73619,3619,561,nan,4.71079,308.641,nan
73623,3623,809,nan,-7.10524,177.933,nan
73625,3625,249,nan,1.12402,121.674,nan
73626,3626,180,nan,4.1484,46.6064,nan
73627,3627,412,nan,-9.52782,128.632,nan
73630,3630,780,nan,1.43626,220.923,nan
73631,3631,661,nan,-11.6277,261.466,nan
73633,3633,181,nan,-10.4171,94.0092,nan
73635,3635,1041,nan,-1.91929,230.381,nan
73636,3636,3337,nan,-15.9344,926.562,nan
73637,3637,6231,nan,6.71842,1714.05,nan
73638,3638,542,nan,-8.63495,157.638,nan
73639,3639,4082,nan,-8.35395,971.362,nan
73640,3640,160,nan,-9.15997,79.772,nan
73641,3641,109,nan,-6.58479,87.0605,nan
73642,3642,3460,nan,-6.25898,991.297,nan
73643,3643,246,nan,0.961961,76.4921,nan
73645,3645,2925,nan,9.11064,865.673,nan
73648,3648,369,nan,-25.7373,104.195,nan
73649,3649,3420,nan,-6.58323,810.64,nan
73650,3650,4622,nan,-3.60861,1151.27,nan
73654,3654,3283,nan,-3.17776,751.052,nan
73658,3658,2107,nan,-0.731507,551.854,nan
73659,3659,1156,nan,-9.88445,345.562,nan
73660,3660,0,nan,-22.1871,1.31698,nan
73665,3665,4575,nan,-3.02643,1085.72,nan
73666,3666,555,nan,-7.51819,176.814,nan
73667,3667,252,nan,-1.60896,77.1835,nan
73668,3668,2,nan,-2.90191,4.52858,nan
73669,3669,0,nan,3.24552,2.15572,nan
73670,3670,236,nan,5.99792,93.919,nan
73671,3671,127,nan,-10.7764,62.5997,nan
73672,3672,935,nan,11.1435,264.526,nan
73675,3675,2568,nan,-0.052727,743.692,nan
73676,3676,883,nan,-21.2777,317.184,nan
73678,3678,106,nan,4.98425,64.6615,nan
73680,3680,11,nan,-6.95872,5.23043,nan
73681,3681,466,nan,3.04622,183.907,nan
73682,3682,184,nan,11.735,107.1,nan
73683,3683,1710,nan,-7.74672,450.236,nan
